43 1476.000000 -1102.000000 -208.000000 42 44 1200 1200 1200 0 10000 0
44 2007.000000 -1099.000000 -208.000000 43 45 1200 1200 1200 0 10000 0
45 2144.000000 -1196.000000 -208.000000 46 44 1200 1200 1200 0 10000 0
46 2224.000000 -876.000000 -128.000000 45 47 1200 1200 1200 0 10000 0
47 1871.000000 -847.000000 -40.000000 46 48 1200 1200 1200 0 10000 0
48 1894.000000 -1167.000000 15.000000 47 49 1200 1200 1200 0 10000 0
49 2204.000000 -1174.000000 103.000000 48 50 1200 1200 1200 0 10000 0
50 2218.000000 -866.000000 191.000000 49 51 1200 1200 1200 0 10000 0
51 1871.000000 -847.000000 279.000000 50 52 1200 1200 1200 0 10000 0
52 1873.000000 -1180.000000 367.000000 51 53 78 1200 1200 0 10000 0
53 2438.000000 -1200.000000 463.000000 52 54 1200 1200 1200 0 10000 0
54 2460.000000 -622.000000 559.000000 53 55 1200 1200 1200 0 10000 0
55 1246.000000 -620.000000 559.000000 54 56 1200 1200 1200 0 10000 0
56 1285.000000 173.000000 551.000000 55 57 0 61 1200 0 10000 0
57 1547.000000 170.000000 527.000000 56 58 1200 1200 1200 0 10000 0
58 1517.000000 -135.000000 431.000000 57 59 1200 1200 1200 0 10000 0
59 1097.000000 -106.000000 251.000000 58 60 1200 1200 1200 0 10000 0
60 905.000000 -58.000000 207.000000 59 0 1200 1200 1200 0 10000 0
61 1280.000000 650.000000 559.000000 56 62 1200 1200 1200 0 10000 0
62 710.000000 653.000000 559.000000 61 63 1200 1200 1200 0 10000 0
63 449.000000 645.000000 15.000000 62 12 1200 1200 1200 0 10000 0
64 1210.000000 -511.000000 35.000000 66 67 70 1200 1200 0 10000 0
65 1289.000000 519.000000 15.000000 66 81 1200 1200 1200 0 10000 0
66 1195.000000 71.000000 15.000000 64 65 1200 1200 1200 0 10000 0
67 1094.000000 -593.000000 15.000000 64 68 1200 1200 1200 0 10000 0
68 -64.000000 -508.000000 15.000000 67 69 79 1200 1200 0 10000 0
69 -76.000000 -257.000000 15.000000 68 5 1200 1200 1200 0 10000 0
70 1195.000000 -1095.000000 15.000000 64 71 1200 1200 1200 0 10000 0
71 1271.000000 -1688.000000 15.000000 72 70 1200 1200 1200 0 10000 0
72 771.000000 -1663.000000 15.000000 71 73 1200 1200 1200 0 10000 0
73 762.000000 -870.000000 15.000000 72 74 1200 1200 1200 0 10000 0
74 331.000000 -880.000000 15.000000 73 35 75 79 1200 0 10000 0
75 471.000000 -732.000000 15.000000 74 76 1200 1200 1200 0 10000 0
76 956.000000 -753.000000 79.000000 75 1200 1200 1200 1200 0 10000 0
77 965.000000 -1217.000000 207.000000 78 1200 1200 1200 1200 0 10000 0
78 1569.000000 -1183.000000 367.000000 77 52 1200 1200 1200 0 10000 0
79 -55.000000 -889.000000 25.000000 74 68 1200 1200 1200 0 10000 0
80 454.000000 115.000000 163.000000 0 1 4 1200 1200 0 10000 0
81 939.000000 529.000000 15.000000 65 10 11 1200 1200 0 10000 0
